,name_muni,private_school_type,geometry,size,education_level_others,urban,government_level,centroid_column,x,y
199870,Porto Alegre,Particular,POINT (-51.18704 -30.16047),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.18704 -30.16047),-51.18704,-30.16047
199872,Porto Alegre,Particular,POINT (-51.23133 -30.03075),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.23133 -30.03075),-51.23133,-30.03075
199873,Porto Alegre,Particular,POINT (-51.22237 -30.02812),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.22237 -30.02812),-51.22237,-30.02812
199874,Porto Alegre,Particular,POINT (-51.22703 -30.03069),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.22703 -30.03069),-51.22703,-30.03069
199876,Porto Alegre,Particular,POINT (-51.22271 -30.02523),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.22271 -30.02523),-51.22271,-30.02523
199929,Porto Alegre,Não Informado,POINT (-51.13074911 -30.14187932),Entre 501 e 1000 matrículas de escolarização,,Urbana,Federal,POINT (-51.13074911 -30.14187932),-51.13074911,-30.14187932
199935,Porto Alegre,Não Informado,POINT (-51.09536 -30.22072),Até 50 matrículas de escolarização,,Urbana,Estadual,POINT (-51.09536 -30.22072),-51.09536,-30.22072
199983,Porto Alegre,Particular,POINT (-51.10934 -30.00716),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.10934 -30.00716),-51.10934,-30.00716
199984,Porto Alegre,Particular,POINT (-51.2373036 -30.1271165),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2373036 -30.1271165),-51.2373036,-30.1271165
199985,Porto Alegre,Particular,POINT (-51.20554 -30.04889),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.20554 -30.04889),-51.20554,-30.04889
199987,Porto Alegre,Particular,POINT (-51.18436 -30.01259),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18436 -30.01259),-51.18436,-30.01259
199989,Porto Alegre,Particular,POINT (-51.18156 -30.0311),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18156 -30.0311),-51.18156,-30.0311
199993,Porto Alegre,Particular,POINT (-51.1752 -30.09194),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1752 -30.09194),-51.1752,-30.09194
199995,Porto Alegre,Particular,POINT (-51.09916 -30.01355),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.09916 -30.01355),-51.09916,-30.01355
199996,Porto Alegre,Particular,POINT (-51.17807 -30.02981),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.17807 -30.02981),-51.17807,-30.02981
199997,Porto Alegre,Particular,POINT (-51.20386 -30.05208),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.20386 -30.05208),-51.20386,-30.05208
199998,Porto Alegre,Não Informado,POINT (-51.1486 -30.00811),,,Urbana,Privada,POINT (-51.1486 -30.00811),-51.1486,-30.00811
199999,Porto Alegre,Particular,POINT (-51.1480022 -30.0124666),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1480022 -30.0124666),-51.1480022,-30.0124666
200008,Porto Alegre,Particular,POINT (-51.1946 -30.03969),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1946 -30.03969),-51.1946,-30.03969
200009,Porto Alegre,Particular,POINT (-51.19355 -30.0293),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.19355 -30.0293),-51.19355,-30.0293
200010,Porto Alegre,Particular,POINT (-51.22837 -30.06071),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.22837 -30.06071),-51.22837,-30.06071
200011,Porto Alegre,Particular,POINT (-51.2123 -30.14776),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2123 -30.14776),-51.2123,-30.14776
200061,Porto Alegre,Particular,POINT (-51.09608 -30.02402),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.09608 -30.02402),-51.09608,-30.02402
200182,Porto Alegre,Particular,POINT (-51.12831 -29.99644),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.12831 -29.99644),-51.12831,-29.99644
200183,Porto Alegre,Particular,POINT (-51.10212 -30.11369),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.10212 -30.11369),-51.10212,-30.11369
200185,Porto Alegre,Não Informado,POINT (-51.12349 -30.00143),,,Urbana,Privada,POINT (-51.12349 -30.00143),-51.12349,-30.00143
200186,Porto Alegre,Particular,POINT (-51.16315 -30.01839),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.16315 -30.01839),-51.16315,-30.01839
200187,Porto Alegre,Particular,POINT (-51.19768 -30.1577),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.19768 -30.1577),-51.19768,-30.1577
200188,Porto Alegre,Comunitária,POINT (-51.2005545 -30.0838606),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2005545 -30.0838606),-51.2005545,-30.0838606
200190,Porto Alegre,Comunitária,POINT (-51.145228 -30.1504733),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.145228 -30.1504733),-51.145228,-30.1504733
200191,Porto Alegre,Comunitária,POINT (-51.1075524 -30.1254365),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1075524 -30.1254365),-51.1075524,-30.1254365
200192,Porto Alegre,Comunitária,POINT (-51.1938636 -30.0660083),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1938636 -30.0660083),-51.1938636,-30.0660083
200193,Porto Alegre,Comunitária,POINT (-51.1948354 -29.9888897),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1948354 -29.9888897),-51.1948354,-29.9888897
200194,Porto Alegre,Particular,POINT (-51.17941 -30.0225),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.17941 -30.0225),-51.17941,-30.0225
200195,Porto Alegre,Particular,POINT (-51.18099 -30.04281),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18099 -30.04281),-51.18099,-30.04281
200197,Porto Alegre,Particular,POINT (-51.22279 -30.09168),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.22279 -30.09168),-51.22279,-30.09168
200198,Porto Alegre,Particular,POINT (-51.18206959 -30.00432151),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.18206959 -30.00432151),-51.18206959,-30.00432151
200214,Porto Alegre,Comunitária,POINT (-51.1997823 -29.983338),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1997823 -29.983338),-51.1997823,-29.983338
200220,Porto Alegre,Particular,POINT (-51.1884704 -30.0436006),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1884704 -30.0436006),-51.1884704,-30.0436006
200221,Porto Alegre,Particular,POINT (-51.18278 -30.02105),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18278 -30.02105),-51.18278,-30.02105
200222,Porto Alegre,Particular,POINT (-51.1576 -30.01693),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1576 -30.01693),-51.1576,-30.01693
200223,Porto Alegre,Particular,POINT (-51.23232 -30.09775),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.23232 -30.09775),-51.23232,-30.09775
200224,Porto Alegre,Particular,POINT (-51.19944 -30.0298),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.19944 -30.0298),-51.19944,-30.0298
200225,Porto Alegre,Particular,POINT (-51.21645 -30.02766),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.21645 -30.02766),-51.21645,-30.02766
200226,Porto Alegre,Particular,POINT (-51.22498 -30.05744),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.22498 -30.05744),-51.22498,-30.05744
200227,Porto Alegre,Particular,POINT (-51.13866 -30.01019),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.13866 -30.01019),-51.13866,-30.01019
200229,Porto Alegre,Confessional,POINT (-51.1208081 -30.0419296),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1208081 -30.0419296),-51.1208081,-30.0419296
200230,Porto Alegre,Comunitária,POINT (-51.1048818 -30.0013348),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1048818 -30.0013348),-51.1048818,-30.0013348
200231,Porto Alegre,Particular,POINT (-51.14627 -30.01386),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.14627 -30.01386),-51.14627,-30.01386
200232,Porto Alegre,Particular,POINT (-51.2024533333333 -30.1529416666667),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.2024533333333 -30.1529416666667),-51.2024533333333,-30.1529416666667
200233,Porto Alegre,Filantrópica,POINT (-51.1936205998063 -30.1832880545408),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1936205998063 -30.1832880545408),-51.1936205998063,-30.1832880545408
200234,Porto Alegre,Particular,POINT (-51.14759 -30.05673),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.14759 -30.05673),-51.14759,-30.05673
200235,Porto Alegre,Particular,POINT (-51.23285 -30.03508),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.23285 -30.03508),-51.23285,-30.03508
200246,Porto Alegre,Particular,POINT (-51.18297 -30.04677),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18297 -30.04677),-51.18297,-30.04677
200249,Porto Alegre,Particular,POINT (-51.23822 -30.12711),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.23822 -30.12711),-51.23822,-30.12711
200404,Porto Alegre,Particular,POINT (-51.18233 -30.02059),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18233 -30.02059),-51.18233,-30.02059
200406,Porto Alegre,Particular,POINT (-51.21136 -30.03995),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.21136 -30.03995),-51.21136,-30.03995
200407,Porto Alegre,Particular,POINT (-51.13335 -30.01104),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.13335 -30.01104),-51.13335,-30.01104
200408,Porto Alegre,Comunitária,POINT (-51.1923226 -30.1848141),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1923226 -30.1848141),-51.1923226,-30.1848141
200409,Porto Alegre,Comunitária,POINT (-51.1746005 -30.1764993),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1746005 -30.1764993),-51.1746005,-30.1764993
200410,Porto Alegre,Comunitária,POINT (-51.2021869 -30.1255537),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2021869 -30.1255537),-51.2021869,-30.1255537
200411,Porto Alegre,Comunitária,POINT (-51.2308604 -30.0779924),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2308604 -30.0779924),-51.2308604,-30.0779924
200413,Porto Alegre,Não Informado,POINT (-51.22815 -30.03),,,Urbana,Privada,POINT (-51.22815 -30.03),-51.22815,-30.03
200458,Porto Alegre,Não Informado,POINT (-51.22335 -30.03858),,,Urbana,Privada,POINT (-51.22335 -30.03858),-51.22335,-30.03858
200463,Porto Alegre,Particular,POINT (-51.18843 -29.99936),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.18843 -29.99936),-51.18843,-29.99936
200577,Porto Alegre,Comunitária,POINT (-51.116994 -30.0294738),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.116994 -30.0294738),-51.116994,-30.0294738
200579,Porto Alegre,Particular,POINT (-51.10787 -30.02391),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.10787 -30.02391),-51.10787,-30.02391
200580,Porto Alegre,Comunitária,POINT (-51.2440711 -30.0941333),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2440711 -30.0941333),-51.2440711,-30.0941333
200581,Porto Alegre,Particular,POINT (-51.10963 -30.01495),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.10963 -30.01495),-51.10963,-30.01495
200582,Porto Alegre,Não Informado,POINT (-51.1548303 -30.0113631),,,Urbana,Privada,POINT (-51.1548303 -30.0113631),-51.1548303,-30.0113631
200584,Porto Alegre,Particular,POINT (-51.09375 -30.00076),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.09375 -30.00076),-51.09375,-30.00076
200607,Porto Alegre,Particular,POINT (-51.18039 -30.03472),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18039 -30.03472),-51.18039,-30.03472
200608,Porto Alegre,Particular,POINT (-51.18877 -30.0093),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.18877 -30.0093),-51.18877,-30.0093
200609,Porto Alegre,Particular,POINT (-51.18882 -30.04557),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18882 -30.04557),-51.18882,-30.04557
200611,Porto Alegre,Particular,POINT (-51.15968 -30.11119),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.15968 -30.11119),-51.15968,-30.11119
200612,Porto Alegre,Particular,POINT (-51.10072 -30.1202),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.10072 -30.1202),-51.10072,-30.1202
200615,Porto Alegre,Comunitária,POINT (-51.1351031 -30.1504938),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1351031 -30.1504938),-51.1351031,-30.1504938
200616,Porto Alegre,Não Informado,POINT (-51.1468 -30.01501),,,Urbana,Privada,POINT (-51.1468 -30.01501),-51.1468,-30.01501
200617,Porto Alegre,Particular,POINT (-51.19326 -30.01721),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.19326 -30.01721),-51.19326,-30.01721
200619,Porto Alegre,Comunitária,POINT (-51.1096746 -30.0219098),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1096746 -30.0219098),-51.1096746,-30.0219098
200623,Porto Alegre,Particular,POINT (-51.21947 -30.04303),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.21947 -30.04303),-51.21947,-30.04303
200629,Porto Alegre,Comunitária,POINT (-51.1553158 -30.0382218),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1553158 -30.0382218),-51.1553158,-30.0382218
200632,Porto Alegre,Particular,POINT (-51.19985 -30.07104),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.19985 -30.07104),-51.19985,-30.07104
200633,Porto Alegre,Particular,POINT (-51.167033 -30.1882985),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.167033 -30.1882985),-51.167033,-30.1882985
200635,Porto Alegre,Particular,POINT (-51.16728 -30.01408),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.16728 -30.01408),-51.16728,-30.01408
200654,Porto Alegre,Não Informado,POINT (-51.21934 -30.07993),,,Urbana,Privada,POINT (-51.21934 -30.07993),-51.21934,-30.07993
200763,Porto Alegre,Não Informado,POINT (-51.22605 -30.03436),,,Urbana,Privada,POINT (-51.22605 -30.03436),-51.22605,-30.03436
201614,Porto Alegre,Particular,POINT (-51.15774 -30.01295),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.15774 -30.01295),-51.15774,-30.01295
202190,Porto Alegre,Comunitária,POINT (-51.1362187 -30.1585898),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1362187 -30.1585898),-51.1362187,-30.1585898
202232,Porto Alegre,Comunitária,POINT (-51.1456262 -30.1528026),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1456262 -30.1528026),-51.1456262,-30.1528026
202251,Porto Alegre,Particular,POINT (-51.24773 -30.09865),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.24773 -30.09865),-51.24773,-30.09865
202284,Porto Alegre,Comunitária,POINT (-51.2169819697738 -29.9952937010676),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2169819697738 -29.9952937010676),-51.2169819697738,-29.9952937010676
202302,Porto Alegre,Comunitária,POINT (-51.1248138 -30.0196723),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1248138 -30.0196723),-51.1248138,-30.0196723
202303,Porto Alegre,Não Informado,POINT (-51.124038 -29.9820667),Entre 51 e 200 matrículas de escolarização,,Urbana,Municipal,POINT (-51.124038 -29.9820667),-51.124038,-29.9820667
202304,Porto Alegre,Não Informado,POINT (-51.1074453 -30.0013868),Entre 201 e 500 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.1074453 -30.0013868),-51.1074453,-30.0013868
202310,Porto Alegre,Não Informado,POINT (-51.2272 -30.0343),,,Urbana,Privada,POINT (-51.2272 -30.0343),-51.2272,-30.0343
202341,Porto Alegre,Particular,POINT (-51.21843 -30.02787),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.21843 -30.02787),-51.21843,-30.02787
202444,Porto Alegre,Comunitária,POINT (-51.1018623 -30.1429328),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1018623 -30.1429328),-51.1018623,-30.1429328
202446,Porto Alegre,Particular,POINT (-51.22872 -30.0295),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.22872 -30.0295),-51.22872,-30.0295
203961,Porto Alegre,Comunitária,POINT (-51.227896 -30.1636441),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.227896 -30.1636441),-51.227896,-30.1636441
203962,Porto Alegre,Comunitária,POINT (-51.1475797 -30.1657561),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1475797 -30.1657561),-51.1475797,-30.1657561
203963,Porto Alegre,Comunitária,POINT (-51.0832602 -30.2381117),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.0832602 -30.2381117),-51.0832602,-30.2381117
203965,Porto Alegre,Comunitária,POINT (-51.149968 -30.1472718),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.149968 -30.1472718),-51.149968,-30.1472718
203971,Porto Alegre,Comunitária,POINT (-51.1505841 -30.1612722),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1505841 -30.1612722),-51.1505841,-30.1612722
203973,Porto Alegre,Particular,POINT (-51.1667096 -30.0383393),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1667096 -30.0383393),-51.1667096,-30.0383393
203983,Porto Alegre,Filantrópica,POINT (-51.2207633333333 -30.0636783333333),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.2207633333333 -30.0636783333333),-51.2207633333333,-30.0636783333333
204713,Porto Alegre,Não Informado,POINT (-51.12293 -30.07583),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Federal,POINT (-51.12293 -30.07583),-51.12293,-30.07583
204714,Porto Alegre,Confessional,POINT (-51.20903726 -30.02107588),Entre 201 e 500 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.20903726 -30.02107588),-51.20903726,-30.02107588
204715,Porto Alegre,Particular,POINT (-51.17299444 -30.06063032),Mais de 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.17299444 -30.06063032),-51.17299444,-30.06063032
204716,Porto Alegre,Particular,POINT (-51.20227 -30.00657),Entre 501 e 1000 matrículas de escolarização,Atividade Complementar,Urbana,Privada,POINT (-51.20227 -30.00657),-51.20227,-30.00657
204717,Porto Alegre,Particular,POINT (-51.17077778 -30.03596567),Mais de 1000 matrículas de escolarização,Atividade Complementar,Urbana,Privada,POINT (-51.17077778 -30.03596567),-51.17077778,-30.03596567
204718,Porto Alegre,Particular,POINT (-51.19916 -30.04057),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.19916 -30.04057),-51.19916,-30.04057
204719,Porto Alegre,Particular,POINT (-51.23557 -30.06716),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.23557 -30.06716),-51.23557,-30.06716
204720,Porto Alegre,Não Informado,POINT (-51.21336 -30.03883),Entre 501 e 1000 matrículas de escolarização,,Urbana,Federal,POINT (-51.21336 -30.03883),-51.21336,-30.03883
204721,Porto Alegre,Particular,POINT (-51.20914 -30.02741),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.20914 -30.02741),-51.20914,-30.02741
204722,Porto Alegre,Particular,POINT (-51.20010775 -30.0764386),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.20010775 -30.0764386),-51.20010775,-30.0764386
204723,Porto Alegre,Filantrópica,POINT (-51.23373 -30.03238),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.23373 -30.03238),-51.23373,-30.03238
204724,Porto Alegre,Particular,POINT (-51.20053 -30.05814),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.20053 -30.05814),-51.20053,-30.05814
204725,Porto Alegre,Filantrópica,POINT (-51.18439 -30.04375),Entre 501 e 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.18439 -30.04375),-51.18439,-30.04375
204726,Porto Alegre,Particular,POINT (-51.22974791 -30.09776193),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.22974791 -30.09776193),-51.22974791,-30.09776193
204727,Porto Alegre,Particular,POINT (-51.20160538 -30.05547236),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.20160538 -30.05547236),-51.20160538,-30.05547236
204729,Porto Alegre,Particular,POINT (-51.1864789450522 -30.0082270021097),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.1864789450522 -30.0082270021097),-51.1864789450522,-30.0082270021097
204730,Porto Alegre,Particular,POINT (-51.1548303 -30.0113631),Entre 501 e 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.1548303 -30.0113631),-51.1548303,-30.0113631
204731,Porto Alegre,Particular,POINT (-51.20626 -30.01687),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.20626 -30.01687),-51.20626,-30.01687
204732,Porto Alegre,Particular,POINT (-51.2267540954053 -30.0338464323431),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.2267540954053 -30.0338464323431),-51.2267540954053,-30.0338464323431
204733,Porto Alegre,Não Informado,POINT (-51.20275 -30.01729),Mais de 1000 matrículas de escolarização,,Urbana,Estadual,POINT (-51.20275 -30.01729),-51.20275,-30.01729
204734,Porto Alegre,Não Informado,POINT (-51.09698 -30.01406),Entre 501 e 1000 matrículas de escolarização,,Urbana,Estadual,POINT (-51.09698 -30.01406),-51.09698,-30.01406
204735,Porto Alegre,Não Informado,POINT (-51.21779 -30.04749),Entre 501 e 1000 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Estadual,POINT (-51.21779 -30.04749),-51.21779,-30.04749
204736,Porto Alegre,Não Informado,POINT (-51.17667 -30.01307),Entre 201 e 500 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Estadual,POINT (-51.17667 -30.01307),-51.17667,-30.01307
204737,Porto Alegre,Não Informado,POINT (-51.20284 -30.00219),Entre 201 e 500 matrículas de escolarização,,Urbana,Estadual,POINT (-51.20284 -30.00219),-51.20284,-30.00219
204738,Porto Alegre,Não Informado,POINT (-51.22133 -30.05947),Entre 51 e 200 matrículas de escolarização,,Urbana,Estadual,POINT (-51.22133 -30.05947),-51.22133,-30.05947
204739,Porto Alegre,Não Informado,POINT (-51.21292 -30.04438),Mais de 1000 matrículas de escolarização,,Urbana,Estadual,POINT (-51.21292 -30.04438),-51.21292,-30.04438
204740,Porto Alegre,Não Informado,POINT (-51.25291 -30.10906),Mais de 1000 matrículas de escolarização,,Urbana,Estadual,POINT (-51.25291 -30.10906),-51.25291,-30.10906
204741,Porto Alegre,Não Informado,POINT (-51.2079796 -30.0692642),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.2079796 -30.0692642),-51.2079796,-30.0692642
204742,Porto Alegre,Particular,POINT (-51.1867145 -30.0472691),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1867145 -30.0472691),-51.1867145,-30.0472691
204743,Porto Alegre,Particular,POINT (-51.17491 -30.01603),Entre 201 e 500 matrículas de escolarização,,Urbana,Privada,POINT (-51.17491 -30.01603),-51.17491,-30.01603
204744,Porto Alegre,Filantrópica,POINT (-51.179015 -30.0112333333333),Entre 201 e 500 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.179015 -30.0112333333333),-51.179015,-30.0112333333333
204746,Porto Alegre,Particular,POINT (-51.21026 -30.06749),Entre 201 e 500 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.21026 -30.06749),-51.21026,-30.06749
204747,Porto Alegre,Particular,POINT (-51.17502 -30.06394),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.17502 -30.06394),-51.17502,-30.06394
204748,Porto Alegre,Particular,POINT (-51.16511 -30.00441),Entre 201 e 500 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Privada,POINT (-51.16511 -30.00441),-51.16511,-30.00441
204749,Porto Alegre,Não Informado,POINT (-51.14896 -30.06203),Entre 501 e 1000 matrículas de escolarização,,Urbana,Estadual,POINT (-51.14896 -30.06203),-51.14896,-30.06203
204750,Porto Alegre,Não Informado,POINT (-51.2263 -30.08994),Entre 51 e 200 matrículas de escolarização,,Urbana,Estadual,POINT (-51.2263 -30.08994),-51.2263,-30.08994
204751,Porto Alegre,Particular,POINT (-51.23909 -30.10402),Mais de 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.23909 -30.10402),-51.23909,-30.10402
204752,Porto Alegre,Filantrópica,POINT (-51.1946497 -30.0654387),Entre 201 e 500 matrículas de escolarização,Atendimento Educacional Especializado,Urbana,Privada,POINT (-51.1946497 -30.0654387),-51.1946497,-30.0654387
204753,Porto Alegre,Não Informado,POINT (-51.19458 -30.0563),,,Urbana,Privada,POINT (-51.19458 -30.0563),-51.19458,-30.0563
204754,Porto Alegre,Não Informado,POINT (-51.1121833 -30.1113289),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.1121833 -30.1113289),-51.1121833,-30.1113289
204755,Porto Alegre,Não Informado,POINT (-51.167881 -30.078529),Entre 201 e 500 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.167881 -30.078529),-51.167881,-30.078529
204756,Porto Alegre,Não Informado,POINT (-51.2416981 -30.0980326),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.2416981 -30.0980326),-51.2416981,-30.0980326
204757,Porto Alegre,Não Informado,POINT (-51.1006669 -30.0121106),Entre 501 e 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.1006669 -30.0121106),-51.1006669,-30.0121106
